Date,GOOG,AAPL
2018-02-07,1063.6527777262177,40.287640686922025
2018-02-08,1031.7204299065422,39.72147749360612
2018-02-09,1016.6513869848166,38.883408031088074
2018-02-12,1053.074866746412,40.250750304878075
2018-02-13,1053.351707575758,40.76770601851851
2018-02-14,1063.5216451923068,41.45899393939394
2018-02-15,1080.4829931603774,42.774627551020416
2018-02-16,1098.0763939534886,43.30676749672348
2018-02-19,1098.0763939534886,43.30676749672348
2018-02-20,1105.914994656488,43.13345196506552
2018-02-21,1122.0881161592508,43.159504245973665
2018-02-22,1113.5923988290401,43.13291710914454
2018-02-23,1114.6348778571428,43.613050884955776
2018-02-26,1134.7285774346792,44.49690992481211
2018-02-27,1128.9406625615761,44.75661038011685
2018-02-28,1116.9457847087383,44.82251446345258
2018-03-01,1088.1832842723006,44.204450812407686
2018-03-02,1065.7801495391702,43.62831261744963
2018-03-05,1086.8979942211047,44.12136046511627
2018-03-06,1096.5576680387403,44.20636196769454
2018-03-07,1098.64568440594,43.74775136778113
2018-03-08,1119.5995805063287,44.024077374784156
2018-03-09,1146.8855565819856,44.72043411949684
2018-03-12,1169.7577161214954,45.369764169381135
2018-03-13,1150.773200484261,45.34613368263478
2018-03-14,1149.6940430348254,44.78941179321485
2018-03-15,1150.504020663266,44.745979188712546
2018-03-16,1139.7507665835406,44.60123966101691
2018-03-19,1099.4086305489266,43.886546394984336
2018-03-20,1096.4072616504855,43.93263935018053
2018-03-21,1098.7646305764415,43.31766538461535
2018-03-22,1062.0639350119907,42.4845349794239
2018-03-23,1045.0940696055684,41.91770679886689
2018-03-26,1032.8980335648153,42.42839657228023
2018-03-27,1037.34331147541,43.0261496339678
2018-03-28,1008.060379908675,41.84748197674422
2018-03-29,1029.5388139479905,42.26184140969166
2018-03-30,1029.5388139479905,42.26184140969166
2018-04-02,1005.8527004716981,41.6355376395534
2018-04-03,1007.3507904534601,41.773460720130956
2018-04-04,1007.0752747126437,42.07466354466862
2018-04-05,1031.7420043902446,43.21608573573568
2018-04-06,1017.6669068292676,42.4969452692867
2018-04-09,1030.2534224880378,42.814491509433964
2018-04-10,1024.3356124153504,43.24080972447328
2018-04-11,1023.698403431372,43.16458998330556
2018-04-12,1035.0675328244274,43.56006554054055
2018-04-13,1033.6829872395838,43.717202108963015
