Date,MSFT,AAPL
2021-01-07,216.74084452773587,129.54248387096766
2021-01-08,218.60753364055336,131.78990896328298
2021-01-11,217.99437332155495,129.76217536585364
2021-01-12,215.46451460101878,128.82307070588237
2021-01-13,215.56554280991722,130.2341949367088
2021-01-14,214.74739538950706,130.02785124555157
2021-01-15,213.32457477477453,128.23275748633867
2021-01-18,213.32457477477453,128.23275748633867
2021-01-19,214.9806085714287,127.99406364764269
2021-01-20,222.40739250000024,130.7107680555555
2021-01-21,224.8899673381296,135.31169432702995
2021-01-22,227.0149733242133,137.63519082474224
2021-01-25,228.42457689015694,142.6778417620138
2021-01-26,234.26667982456135,143.22348091009965
2021-01-27,236.14143389450075,142.6698064171124
2021-01-28,236.60380626506014,138.5429402733964
2021-01-29,234.40146795833348,133.71789343434352
2021-02-01,237.671056388889,134.10315242494204
2021-02-02,240.42784515648302,135.19911826280637
2021-02-03,242.15831114551074,134.9625068337131
2021-02-04,241.66711060606073,136.38019017467272
2021-02-05,241.8671967741937,136.9414378378378
2021-02-08,242.09401352833635,136.3750949257425
2021-02-09,243.43438427184475,136.51872222222207
2021-02-10,242.87138375241776,135.70971356132094
2021-02-11,243.47266196943974,135.00967189781016
2021-02-12,243.99900224719116,134.70428946107785
2021-02-15,243.99900224719116,134.70428946107785
2021-02-16,244.27536072041198,134.2424839066339
2021-02-17,242.8090919064748,131.16198865248234
2021-02-18,244.208125,130.8475421052632
